REGION,REGION_ABBR,YEAR,WEEK,EPIWEEK,% WEIGHTED ILI,% UNWEIGHTED ILI,ISSUE,RELEASE_DATE,NUM_PROVIDERS,NUM_PATIENTS,NUM_ILI,SOURCE
Alabama,AL,2021,43,2021W43,1.73286,1.73286,202339,2023-10-06,97,44262,767,Delphi Epidata fluview (sourced from CDC FluView)
Arkansas,AR,2021,43,2021W43,1.33308,1.33308,202339,2023-10-06,54,15678,209,Delphi Epidata fluview (sourced from CDC FluView)
Arizona,AZ,2021,43,2021W43,1.79171,1.79171,202339,2023-10-06,30,11609,208,Delphi Epidata fluview (sourced from CDC FluView)
California,CA,2021,43,2021W43,1.70732,1.70732,202339,2023-10-06,161,119720,2044,Delphi Epidata fluview (sourced from CDC FluView)
Colorado,CO,2021,43,2021W43,2.22154,2.22154,202339,2023-10-06,82,42538,945,Delphi Epidata fluview (sourced from CDC FluView)
Connecticut,CT,2021,43,2021W43,1.44405,1.44405,202339,2023-10-06,72,45774,661,Delphi Epidata fluview (sourced from CDC FluView)
District of Columbia,DC,2021,43,2021W43,4.85167,4.85167,202339,2023-10-06,4,6843,332,Delphi Epidata fluview (sourced from CDC FluView)
Delaware,DE,2021,43,2021W43,0.912799,0.912799,202339,2023-10-06,16,10298,94,Delphi Epidata fluview (sourced from CDC FluView)
Florida,FL,2021,43,2021W43,2.88015,2.88015,202339,2023-10-06,360,225509,6495,Delphi Epidata fluview (sourced from CDC FluView)
Georgia,GA,2021,43,2021W43,2.48776,2.48776,202339,2023-10-06,105,70666,1758,Delphi Epidata fluview (sourced from CDC FluView)
Hawaii,HI,2021,43,2021W43,0.969064,0.969064,202339,2023-10-06,17,2683,26,Delphi Epidata fluview (sourced from CDC FluView)
Iowa,IA,2021,43,2021W43,1.16261,1.16261,202339,2023-10-06,17,6451,75,Delphi Epidata fluview (sourced from CDC FluView)
Idaho,ID,2021,43,2021W43,1.42583,1.42583,202339,2023-10-06,35,9889,141,Delphi Epidata fluview (sourced from CDC FluView)
Illinois,IL,2021,43,2021W43,1.07399,1.07399,202339,2023-10-06,186,78213,840,Delphi Epidata fluview (sourced from CDC FluView)
Indiana,IN,2021,43,2021W43,1.31569,1.31569,202339,2023-10-06,107,51608,679,Delphi Epidata fluview (sourced from CDC FluView)
Kansas,KS,2021,43,2021W43,1.07649,1.07649,202339,2023-10-06,33,16721,180,Delphi Epidata fluview (sourced from CDC FluView)
Kentucky,KY,2021,43,2021W43,1.51619,1.51619,202339,2023-10-06,84,37924,575,Delphi Epidata fluview (sourced from CDC FluView)
Louisiana,LA,2021,43,2021W43,0.924127,0.924127,202339,2023-10-06,92,40146,371,Delphi Epidata fluview (sourced from CDC FluView)
Massachusetts,MA,2021,43,2021W43,1.08467,1.08467,202339,2023-10-06,93,70897,769,Delphi Epidata fluview (sourced from CDC FluView)
Maryland,MD,2021,43,2021W43,1.87835,1.87835,202339,2023-10-06,69,44028,827,Delphi Epidata fluview (sourced from CDC FluView)
Maine,ME,2021,43,2021W43,1.43434,1.43434,202339,2023-10-06,53,14850,213,Delphi Epidata fluview (sourced from CDC FluView)
Michigan,MI,2021,43,2021W43,1.50128,1.50128,202339,2023-10-06,154,79399,1192,Delphi Epidata fluview (sourced from CDC FluView)
Minnesota,MN,2021,43,2021W43,4.01662,4.01662,202339,2023-10-06,75,39461,1585,Delphi Epidata fluview (sourced from CDC FluView)
Missouri,MO,2021,43,2021W43,1.53139,1.53139,202339,2023-10-06,49,27622,423,Delphi Epidata fluview (sourced from CDC FluView)
Mississippi,MS,2021,43,2021W43,2.56128,2.56128,202339,2023-10-06,34,13626,349,Delphi Epidata fluview (sourced from CDC FluView)
Montana,MT,2021,43,2021W43,1.76966,1.76966,202339,2023-10-06,30,7120,126,Delphi Epidata fluview (sourced from CDC FluView)
North Carolina,NC,2021,43,2021W43,1.23386,1.23386,202339,2023-10-06,147,91826,1133,Delphi Epidata fluview (sourced from CDC FluView)
North Dakota,ND,2021,43,2021W43,1.87835,1.87835,202339,2023-10-06,9,3354,63,Delphi Epidata fluview (sourced from CDC FluView)
Nebraska,NE,2021,43,2021W43,2.57089,2.57089,202339,2023-10-06,73,12836,330,Delphi Epidata fluview (sourced from CDC FluView)
New Hampshire,NH,2021,43,2021W43,0.483325,0.483325,202339,2023-10-06,11,2069,10,Delphi Epidata fluview (sourced from CDC FluView)
New Jersey,NJ,2021,43,2021W43,3.01688,3.01688,202339,2023-10-06,35,28440,858,Delphi Epidata fluview (sourced from CDC FluView)
New Mexico,NM,2021,43,2021W43,3.16667,3.16667,202339,2023-10-06,39,21000,665,Delphi Epidata fluview (sourced from CDC FluView)
Nevada,NV,2021,43,2021W43,2.22663,2.22663,202339,2023-10-06,24,10599,236,Delphi Epidata fluview (sourced from CDC FluView)
New York,NY,2021,43,2021W43,1.999004448377488,1.999004448377488,202339,,152,126563,2530,Delphi Epidata fluview (sourced from CDC FluView)
Ohio,OH,2021,43,2021W43,2.48406,2.48406,202339,2023-10-06,88,46577,1157,Delphi Epidata fluview (sourced from CDC FluView)
Oklahoma,OK,2021,43,2021W43,1.03934,1.03934,202339,2023-10-06,21,8948,93,Delphi Epidata fluview (sourced from CDC FluView)
Oregon,OR,2021,43,2021W43,1.33114,1.33114,202339,2023-10-06,89,38238,509,Delphi Epidata fluview (sourced from CDC FluView)
Pennsylvania,PA,2021,43,2021W43,1.35388,1.35388,202339,2023-10-06,101,69947,947,Delphi Epidata fluview (sourced from CDC FluView)
Rhode Island,RI,2021,43,2021W43,0.774174,0.774174,202339,2023-10-06,26,12917,100,Delphi Epidata fluview (sourced from CDC FluView)
South Carolina,SC,2021,43,2021W43,1.20177,1.20177,202339,2023-10-06,41,31204,375,Delphi Epidata fluview (sourced from CDC FluView)
South Dakota,SD,2021,43,2021W43,1.01381,1.01381,202339,2023-10-06,31,9272,94,Delphi Epidata fluview (sourced from CDC FluView)
Tennessee,TN,2021,43,2021W43,1.25506,1.25506,202339,2023-10-06,106,34102,428,Delphi Epidata fluview (sourced from CDC FluView)
Texas,TX,2021,43,2021W43,2.29476,2.29476,202339,2023-10-06,60,47456,1089,Delphi Epidata fluview (sourced from CDC FluView)
Utah,UT,2021,43,2021W43,2.43006,2.43006,202339,2023-10-06,47,20123,489,Delphi Epidata fluview (sourced from CDC FluView)
Virginia,VA,2021,43,2021W43,2.20879,2.20879,202339,2023-10-06,163,100915,2229,Delphi Epidata fluview (sourced from CDC FluView)
Vermont,VT,2021,43,2021W43,0.9328,0.9328,202339,2023-10-06,13,5253,49,Delphi Epidata fluview (sourced from CDC FluView)
Washington,WA,2021,43,2021W43,1.49618,1.49618,202339,2023-10-06,71,33151,496,Delphi Epidata fluview (sourced from CDC FluView)
Wisconsin,WI,2021,43,2021W43,0.997424,0.997424,202339,2023-10-06,34,21355,213,Delphi Epidata fluview (sourced from CDC FluView)
West Virginia,WV,2021,43,2021W43,1.35431,1.35431,202339,2023-10-06,41,12331,167,Delphi Epidata fluview (sourced from CDC FluView)
Wyoming,WY,2021,43,2021W43,2.82271,2.82271,202339,2023-10-06,11,3153,89,Delphi Epidata fluview (sourced from CDC FluView)
Alaska,AK,2021,44,2021W44,1.36945,1.36945,202339,2023-10-06,12,3286,45,Delphi Epidata fluview (sourced from CDC FluView)
Alabama,AL,2021,44,2021W44,1.87946,1.87946,202339,2023-10-06,100,45545,856,Delphi Epidata fluview (sourced from CDC FluView)
Arkansas,AR,2021,44,2021W44,1.70017,1.70017,202339,2023-10-06,56,16116,274,Delphi Epidata fluview (sourced from CDC FluView)
Arizona,AZ,2021,44,2021W44,2.41963,2.41963,202339,2023-10-06,31,11820,286,Delphi Epidata fluview (sourced from CDC FluView)
California,CA,2021,44,2021W44,1.67203,1.67203,202339,2023-10-06,158,119974,2006,Delphi Epidata fluview (sourced from CDC FluView)
Colorado,CO,2021,44,2021W44,2.4819,2.4819,202339,2023-10-06,82,42548,1056,Delphi Epidata fluview (sourced from CDC FluView)
Connecticut,CT,2021,44,2021W44,1.68757,1.68757,202339,2023-10-06,72,47050,794,Delphi Epidata fluview (sourced from CDC FluView)
District of Columbia,DC,2021,44,2021W44,3.14361,3.14361,202339,2023-10-06,1,3022,95,Delphi Epidata fluview (sourced from CDC FluView)
Delaware,DE,2021,44,2021W44,0.711249,0.711249,202339,2023-10-06,19,12232,87,Delphi Epidata fluview (sourced from CDC FluView)
Florida,FL,2021,44,2021W44,3.36512,3.36512,202339,2023-10-06,360,229115,7710,Delphi Epidata fluview (sourced from CDC FluView)
Georgia,GA,2021,44,2021W44,2.94832,2.94832,202339,2023-10-06,101,69972,2063,Delphi Epidata fluview (sourced from CDC FluView)
Hawaii,HI,2021,44,2021W44,0.938392,0.938392,202339,2023-10-06,16,2451,23,Delphi Epidata fluview (sourced from CDC FluView)
Iowa,IA,2021,44,2021W44,1.53916,1.53916,202339,2023-10-06,17,6562,101,Delphi Epidata fluview (sourced from CDC FluView)
Idaho,ID,2021,44,2021W44,1.64721,1.64721,202339,2023-10-06,34,9592,158,Delphi Epidata fluview (sourced from CDC FluView)
Illinois,IL,2021,44,2021W44,1.13671,1.13671,202339,2023-10-06,185,78472,892,Delphi Epidata fluview (sourced from CDC FluView)
Indiana,IN,2021,44,2021W44,1.53442,1.53442,202339,2023-10-06,106,51811,795,Delphi Epidata fluview (sourced from CDC FluView)
Kansas,KS,2021,44,2021W44,1.125,1.125,202339,2023-10-06,32,17600,198,Delphi Epidata fluview (sourced from CDC FluView)
Kentucky,KY,2021,44,2021W44,2.09516,2.09516,202339,2023-10-06,79,35940,753,Delphi Epidata fluview (sourced from CDC FluView)
Louisiana,LA,2021,44,2021W44,1.10511,1.10511,202339,2023-10-06,92,40177,444,Delphi Epidata fluview (sourced from CDC FluView)
Massachusetts,MA,2021,44,2021W44,1.20192,1.20192,202339,2023-10-06,91,72800,875,Delphi Epidata fluview (sourced from CDC FluView)
Maryland,MD,2021,44,2021W44,1.87742,1.87742,202339,2023-10-06,62,40854,767,Delphi Epidata fluview (sourced from CDC FluView)
Maine,ME,2021,44,2021W44,1.37958,1.37958,202339,2023-10-06,53,15367,212,Delphi Epidata fluview (sourced from CDC FluView)
Michigan,MI,2021,44,2021W44,1.95894,1.95894,202339,2023-10-06,152,69221,1356,Delphi Epidata fluview (sourced from CDC FluView)
Minnesota,MN,2021,44,2021W44,4.16251,4.16251,202339,2023-10-06,75,40120,1670,Delphi Epidata fluview (sourced from CDC FluView)
Missouri,MO,2021,44,2021W44,1.75784,1.75784,202339,2023-10-06,49,27932,491,Delphi Epidata fluview (sourced from CDC FluView)
Mississippi,MS,2021,44,2021W44,3.01175,3.01175,202339,2023-10-06,35,14377,433,Delphi Epidata fluview (sourced from CDC FluView)
Montana,MT,2021,44,2021W44,2.04439,2.04439,202339,2023-10-06,30,6848,140,Delphi Epidata fluview (sourced from CDC FluView)
North Carolina,NC,2021,44,2021W44,1.27527,1.27527,202339,2023-10-06,146,88687,1131,Delphi Epidata fluview (sourced from CDC FluView)
North Dakota,ND,2021,44,2021W44,2.24282,2.24282,202339,2023-10-06,9,3344,75,Delphi Epidata fluview (sourced from CDC FluView)
Nebraska,NE,2021,44,2021W44,2.0515,2.0515,202339,2023-10-06,74,14331,294,Delphi Epidata fluview (sourced from CDC FluView)
New Hampshire,NH,2021,44,2021W44,0.659134,0.659134,202339,2023-10-06,11,2124,14,Delphi Epidata fluview (sourced from CDC FluView)
New Jersey,NJ,2021,44,2021W44,2.92396,2.92396,202339,2023-10-06,35,27497,804,Delphi Epidata fluview (sourced from CDC FluView)
New Mexico,NM,2021,44,2021W44,3.68377,3.68377,202339,2023-10-06,41,22857,842,Delphi Epidata fluview (sourced from CDC FluView)
Nevada,NV,2021,44,2021W44,1.74385,1.74385,202339,2023-10-06,25,10494,183,Delphi Epidata fluview (sourced from CDC FluView)
New York,NY,2021,44,2021W44,2.1442306848016015,2.1442306848016015,202339,,153,113887,2442,Delphi Epidata fluview (sourced from CDC FluView)
Ohio,OH,2021,44,2021W44,2.63929,2.63929,202339,2023-10-06,89,47096,1243,Delphi Epidata fluview (sourced from CDC FluView)
Oklahoma,OK,2021,44,2021W44,1.47589,1.47589,202339,2023-10-06,22,9147,135,Delphi Epidata fluview (sourced from CDC FluView)
Oregon,OR,2021,44,2021W44,1.34605,1.34605,202339,2023-10-06,89,36700,494,Delphi Epidata fluview (sourced from CDC FluView)
Pennsylvania,PA,2021,44,2021W44,1.46588,1.46588,202339,2023-10-06,101,67809,994,Delphi Epidata fluview (sourced from CDC FluView)
Rhode Island,RI,2021,44,2021W44,2.43902,2.43902,202339,2023-10-06,28,14186,346,Delphi Epidata fluview (sourced from CDC FluView)
South Carolina,SC,2021,44,2021W44,1.33219,1.33219,202339,2023-10-06,41,31377,418,Delphi Epidata fluview (sourced from CDC FluView)
South Dakota,SD,2021,44,2021W44,1.09012,1.09012,202339,2023-10-06,31,9265,101,Delphi Epidata fluview (sourced from CDC FluView)
Tennessee,TN,2021,44,2021W44,1.52591,1.52591,202339,2023-10-06,109,34799,531,Delphi Epidata fluview (sourced from CDC FluView)
Texas,TX,2021,44,2021W44,2.48411,2.48411,202339,2023-10-06,72,51930,1290,Delphi Epidata fluview (sourced from CDC FluView)
Utah,UT,2021,44,2021W44,2.81697,2.81697,202339,2023-10-06,47,20980,591,Delphi Epidata fluview (sourced from CDC FluView)
Virginia,VA,2021,44,2021W44,2.08456,2.08456,202339,2023-10-06,164,98342,2050,Delphi Epidata fluview (sourced from CDC FluView)
Vermont,VT,2021,44,2021W44,1.03306,1.03306,202339,2023-10-06,14,5324,55,Delphi Epidata fluview (sourced from CDC FluView)
Washington,WA,2021,44,2021W44,1.61163,1.61163,202339,2023-10-06,71,32948,531,Delphi Epidata fluview (sourced from CDC FluView)
Wisconsin,WI,2021,44,2021W44,1.26867,1.26867,202339,2023-10-06,34,20021,254,Delphi Epidata fluview (sourced from CDC FluView)
West Virginia,WV,2021,44,2021W44,1.07376,1.07376,202339,2023-10-06,42,14249,153,Delphi Epidata fluview (sourced from CDC FluView)
Wyoming,WY,2021,44,2021W44,2.7894,2.7894,202339,2023-10-06,13,3585,100,Delphi Epidata fluview (sourced from CDC FluView)
Alaska,AK,2021,45,2021W45,1.5802,1.5802,202339,2023-10-06,12,3354,53,Delphi Epidata fluview (sourced from CDC FluView)
Alabama,AL,2021,45,2021W45,2.29406,2.29406,202339,2023-10-06,99,43460,997,Delphi Epidata fluview (sourced from CDC FluView)
Arkansas,AR,2021,45,2021W45,2.00504,2.00504,202339,2023-10-06,56,17057,342,Delphi Epidata fluview (sourced from CDC FluView)
Arizona,AZ,2021,45,2021W45,2.30615,2.30615,202339,2023-10-06,31,11968,276,Delphi Epidata fluview (sourced from CDC FluView)
California,CA,2021,45,2021W45,1.78767,1.78767,202339,2023-10-06,160,120716,2158,Delphi Epidata fluview (sourced from CDC FluView)
Colorado,CO,2021,45,2021W45,2.56926,2.56926,202339,2023-10-06,82,43281,1112,Delphi Epidata fluview (sourced from CDC FluView)
Connecticut,CT,2021,45,2021W45,1.64615,1.64615,202339,2023-10-06,72,46958,773,Delphi Epidata fluview (sourced from CDC FluView)
District of Columbia,DC,2021,45,2021W45,4.03974,4.03974,202339,2023-10-06,1,3020,122,Delphi Epidata fluview (sourced from CDC FluView)
Delaware,DE,2021,45,2021W45,0.716204,0.716204,202339,2023-10-06,19,12287,88,Delphi Epidata fluview (sourced from CDC FluView)
Florida,FL,2021,45,2021W45,3.42705,3.42705,202339,2023-10-06,359,229848,7877,Delphi Epidata fluview (sourced from CDC FluView)
Georgia,GA,2021,45,2021W45,3.87255,3.87255,202339,2023-10-06,105,73595,2850,Delphi Epidata fluview (sourced from CDC FluView)
Hawaii,HI,2021,45,2021W45,1.13698,1.13698,202339,2023-10-06,14,1847,21,Delphi Epidata fluview (sourced from CDC FluView)
Iowa,IA,2021,45,2021W45,1.53151,1.53151,202339,2023-10-06,17,6856,105,Delphi Epidata fluview (sourced from CDC FluView)
Idaho,ID,2021,45,2021W45,1.41115,1.41115,202339,2023-10-06,35,9921,140,Delphi Epidata fluview (sourced from CDC FluView)
Illinois,IL,2021,45,2021W45,1.2126,1.2126,202339,2023-10-06,186,79086,959,Delphi Epidata fluview (sourced from CDC FluView)
Indiana,IN,2021,45,2021W45,1.73137,1.73137,202339,2023-10-06,108,54581,945,Delphi Epidata fluview (sourced from CDC FluView)
Kansas,KS,2021,45,2021W45,1.38453,1.38453,202339,2023-10-06,31,17190,238,Delphi Epidata fluview (sourced from CDC FluView)
Kentucky,KY,2021,45,2021W45,1.72853,1.72853,202339,2023-10-06,81,36100,624,Delphi Epidata fluview (sourced from CDC FluView)
Louisiana,LA,2021,45,2021W45,1.31235,1.31235,202339,2023-10-06,92,41300,542,Delphi Epidata fluview (sourced from CDC FluView)
Massachusetts,MA,2021,45,2021W45,1.42089,1.42089,202339,2023-10-06,93,72349,1028,Delphi Epidata fluview (sourced from CDC FluView)
Maryland,MD,2021,45,2021W45,1.86639,1.86639,202339,2023-10-06,72,44953,839,Delphi Epidata fluview (sourced from CDC FluView)
Maine,ME,2021,45,2021W45,1.34598,1.34598,202339,2023-10-06,53,15082,203,Delphi Epidata fluview (sourced from CDC FluView)
Michigan,MI,2021,45,2021W45,2.06841,2.06841,202339,2023-10-06,154,79433,1643,Delphi Epidata fluview (sourced from CDC FluView)
Minnesota,MN,2021,45,2021W45,4.21393,4.21393,202339,2023-10-06,75,39844,1679,Delphi Epidata fluview (sourced from CDC FluView)
Missouri,MO,2021,45,2021W45,1.88063,1.88063,202339,2023-10-06,49,29405,553,Delphi Epidata fluview (sourced from CDC FluView)
Mississippi,MS,2021,45,2021W45,3.20581,3.20581,202339,2023-10-06,35,14193,455,Delphi Epidata fluview (sourced from CDC FluView)
Montana,MT,2021,45,2021W45,1.89433,1.89433,202339,2023-10-06,30,6757,128,Delphi Epidata fluview (sourced from CDC FluView)
North Carolina,NC,2021,45,2021W45,1.45365,1.45365,202339,2023-10-06,146,89843,1306,Delphi Epidata fluview (sourced from CDC FluView)
North Dakota,ND,2021,45,2021W45,1.91643,1.91643,202339,2023-10-06,9,3183,61,Delphi Epidata fluview (sourced from CDC FluView)
Nebraska,NE,2021,45,2021W45,1.98819,1.98819,202339,2023-10-06,74,14737,293,Delphi Epidata fluview (sourced from CDC FluView)
New Hampshire,NH,2021,45,2021W45,0.583576,0.583576,202339,2023-10-06,12,2399,14,Delphi Epidata fluview (sourced from CDC FluView)
New Jersey,NJ,2021,45,2021W45,3.54605,3.54605,202339,2023-10-06,35,28990,1028,Delphi Epidata fluview (sourced from CDC FluView)
New Mexico,NM,2021,45,2021W45,4.12931,4.12931,202339,2023-10-06,42,23200,958,Delphi Epidata fluview (sourced from CDC FluView)
Nevada,NV,2021,45,2021W45,1.80188,1.80188,202339,2023-10-06,25,10933,197,Delphi Epidata fluview (sourced from CDC FluView)
New York,NY,2021,45,2021W45,2.2359725427984993,2.2359725427984993,202339,,154,133007,2974,Delphi Epidata fluview (sourced from CDC FluView)
Ohio,OH,2021,45,2021W45,2.98544,2.98544,202339,2023-10-06,91,49373,1474,Delphi Epidata fluview (sourced from CDC FluView)
Oklahoma,OK,2021,45,2021W45,1.62584,1.62584,202339,2023-10-06,22,18452,300,Delphi Epidata fluview (sourced from CDC FluView)
Oregon,OR,2021,45,2021W45,1.30702,1.30702,202339,2023-10-06,88,37490,490,Delphi Epidata fluview (sourced from CDC FluView)
Pennsylvania,PA,2021,45,2021W45,1.80583,1.80583,202339,2023-10-06,97,69608,1257,Delphi Epidata fluview (sourced from CDC FluView)
Rhode Island,RI,2021,45,2021W45,1.53271,1.53271,202339,2023-10-06,29,13636,209,Delphi Epidata fluview (sourced from CDC FluView)
South Carolina,SC,2021,45,2021W45,1.77053,1.77053,202339,2023-10-06,41,31516,558,Delphi Epidata fluview (sourced from CDC FluView)
South Dakota,SD,2021,45,2021W45,0.851417,0.851417,202339,2023-10-06,30,9631,82,Delphi Epidata fluview (sourced from CDC FluView)
Tennessee,TN,2021,45,2021W45,1.8553,1.8553,202339,2023-10-06,110,35412,657,Delphi Epidata fluview (sourced from CDC FluView)
Texas,TX,2021,45,2021W45,2.55344,2.55344,202339,2023-10-06,74,56512,1443,Delphi Epidata fluview (sourced from CDC FluView)
Utah,UT,2021,45,2021W45,2.92151,2.92151,202339,2023-10-06,47,21085,616,Delphi Epidata fluview (sourced from CDC FluView)
Virginia,VA,2021,45,2021W45,2.16275,2.16275,202339,2023-10-06,164,102416,2215,Delphi Epidata fluview (sourced from CDC FluView)
Vermont,VT,2021,45,2021W45,1.2418,1.2418,202339,2023-10-06,14,5637,70,Delphi Epidata fluview (sourced from CDC FluView)
Washington,WA,2021,45,2021W45,1.62292,1.62292,202339,2023-10-06,70,32041,520,Delphi Epidata fluview (sourced from CDC FluView)
Wisconsin,WI,2021,45,2021W45,1.17731,1.17731,202339,2023-10-06,34,22339,263,Delphi Epidata fluview (sourced from CDC FluView)
West Virginia,WV,2021,45,2021W45,1.22435,1.22435,202339,2023-10-06,42,14130,173,Delphi Epidata fluview (sourced from CDC FluView)
Wyoming,WY,2021,45,2021W45,1.95109,1.95109,202339,2023-10-06,11,3639,71,Delphi Epidata fluview (sourced from CDC FluView)
Alaska,AK,2021,46,2021W46,1.41757,1.41757,202339,2023-10-06,12,3245,46,Delphi Epidata fluview (sourced from CDC FluView)
Alabama,AL,2021,46,2021W46,2.47611,2.47611,202339,2023-10-06,101,47817,1184,Delphi Epidata fluview (sourced from CDC FluView)
Arkansas,AR,2021,46,2021W46,2.21832,2.21832,202339,2023-10-06,54,17085,379,Delphi Epidata fluview (sourced from CDC FluView)
Arizona,AZ,2021,46,2021W46,2.12144,2.12144,202339,2023-10-06,30,11973,254,Delphi Epidata fluview (sourced from CDC FluView)
California,CA,2021,46,2021W46,1.72431,1.72431,202339,2023-10-06,164,122832,2118,Delphi Epidata fluview (sourced from CDC FluView)
Colorado,CO,2021,46,2021W46,2.62739,2.62739,202339,2023-10-06,83,42742,1123,Delphi Epidata fluview (sourced from CDC FluView)
Connecticut,CT,2021,46,2021W46,1.64953,1.64953,202339,2023-10-06,72,47953,791,Delphi Epidata fluview (sourced from CDC FluView)
